speaker,confidence,text,target,sentiment,category,summary
SPEAKER_3,,"웃는 모습 되게 뭐랄까요, 되게 강아지처럼 웃는 모습 진짜로 그 사람이 행복해하고 웃는 게 느껴져서, 그게 되게 행복했어요.",None,Positive,Positive Emotion,"The speaker expressed happiness and joy in seeing the person's smile, which made them feel happy."
SPEAKER_3,,"뭔가 내가 되게 재밌는 사람이 된 거 같아. 같이 있을 때 너무 웃으니까, 혜인이라는 사람 자체가 발랄하고, 같이 있으면 재밌고 신나고 또 놀리는 맛도 있고, 비교되는 부분은 많긴 했어요. 그래서 그냥 새로운 사람 만날떼 -규민",Hyein,Positive,Relationship,"The speaker is expressing positive feelings about a person named Hyein, who is described as lively, fun, and playful. The speaker also mentions that they have a lot of fun when they are together and that Hyein is a good person to be around."
SPEAKER_3,,내가 되게 힘들게 연애했었구나 라는 생각이 들긴 했어요. -규민,성해은,부정,연애,힘들게 연애한 경험에 대한 언급
SPEAKER_1,,"다른 사람을 만나니까, 규민이만큼 사랑을 엄청 많이 해주는 거예요. -해은",정규민,positive,love,해은이 다른 사람을 만나면서 규민이만큼 사랑을 많이 받는다는 것을 표현한 발화
SPEAKER_1,,나를 사랑해주는 사람은 또 있구나. 그래서 사람들이 다 다른 사람 계속 계속 만나는구나. -해은,정규민,negative,love,해은이 다른 사람을 사랑한다는 것을 깨달음
SPEAKER_3,,잘 진짜 잘 모르겠어서 반반일 것 같아요. -규민,성해은,neutral,relationship,규민이 반반이라고 말함
SPEAKER_3,,"지금 지금은 다시 안 만나고 싶다 라는 생각이 많은데, 분명히 다시 만나면 흔들릴 것 같거든요. -규민",성해은,negative,relationship,"규민은 현재 다시 만나고 싶지 않은 감정을 가지고 있지만, 다시 만나면 흔들릴 것 같다고 생각합니다."
SPEAKER_3,,"잘 모르겠어요. 헤어지고 응하게, 제가 좀 차가웠다고 해야 되나? -규민",성해은,negative,breakup,규민이 이별 후 자신의 행동에 대해 후회하고 있다.
SPEAKER_3,,되게 미워할 수도 있을 것 같고. -규민,성해은,negative,negative,규민이 성해은을 미워할 수도 있다고 언급함
SPEAKER_1,,"차가웠던 규민이 밖에 생각이 안 나니까, 그 기억이 너무 커서. 새로운 사람을 선택할 것 같아요. 지금은 서운은 하죠. 근데 내가 잘못한 걸 어떡해요. 다 제가 잘못한 게 맞으니까, 그걸 지금 생각해도 이해가 안 가는지 그래도 좀 이해해 줄 수 있는지, -규민",정규민,negative,breakup,규민이와의 이별에 대한 감정적인 대화
SPEAKER_3,,"이해가 되긴 해요. 시간이 지날수록 사실 이해가 되고, 오히려 내가 옭아맨 것 같아서, 혜은이를 오히려 그게 좀 미안하고, 내 자신이 조금 원망스러웠고 그때. 운동하는 사람, 몸 좋고 편안한 옷차림, 추리닝이라 아니면 꾸몄을 때 단정한 셔츠, 본인이랑 좀 비슷한 사람 만나면 잘 맞을 것 같아요. -규민",Sunhae,Positive,Relationship,Regularly expresses positive emotions and appreciation towards Sunhae
SPEAKER_1,,"아, 싫은 것 같은데, 아 큰일 났네, -규민",정규민,negative,negative,"싫은 것 같은데, 아 큰일 났네"
SPEAKER_1,,"나 때문에 너무 힘들었으니까, 하지마, 하지마, 하지마, 감사합니다. -해은",정규민,긍정,감사,"해은이 상대방에게 감사의 말을 전하며, 상대방이 자신을 위해 노력한 것에 대해 감사함을 표현합니다."
SPEAKER_1,,"휘민이가 저를 만나면 어떨 것 같냐라는 질문에 흔들릴 것 같다. 라고 했던 게 너무 의외였고 놀랐었어요. 저는 새로운 사람 만나고 싶다고 했었거든요. 규민이는 오히려 저를 만나니까, 마음이 정리가 된 건지, 둘의 말이 지금 상황과는 너무나도 상반되는 게 너무 모순적이더라고요. -해은 ---------------------------- 씬6 규민해은 마지막 대화",정규민,negative,relationship,"해은은 규민과의 관계에 대해 혼란스러워하고 있습니다. 규민이 자신을 만나면 흔들릴 것 같다고 말한 것에 대해 의외라고 생각합니다. 또한, 규민이 자신을 만나면서 마음이 정리가 된 것 같다고 말한 것에 대해 모순적이라고 생각합니다."
SPEAKER_7,,ㅎㅎㅎ ㅋㅋㅋㅋㅋㅋ 왜 또.. 울어 집에서 맨날 울면서 -규민,정규민,negative,emotion_polarity,울음
SPEAKER_3,,저 혹시 휴..휴직 -규민,정규민,negative,휴직,휴직에 대한 부정적인 감정 표현
SPEAKER_3,,오래 기다렸어? -해은,정규민,중립,질문,해은이 기다림에 대해 질문함
SPEAKER_3,,"오래 안 기다렸어, 한. 십분 음료 주문할래? -규민",한,긍정,음료 주문,규민이 한에게 음료를 주문하자고 제안함
SPEAKER_3,,아이스 아메리카노 하나랑 라떼 따뜻한 거? 라떼 따뜻한 걸로 주세요. -규민,성해은,positive,order,규민이 아이스 아메리카노와 따뜻한 라떼를 주문함
SPEAKER_9,,보고 왔어 너도? -해은,성해은,positive,report,해은이 보고 왔다고 말함
SPEAKER_9,,어떤거? -규민,정규민,neutral,response,규민이 어떤거라고 물어봄
SPEAKER_1,,X룸 보고 온 거 아니야? -해은,성해은,negative,X룸,X룸에 대한 부정적인 의견
SPEAKER_3,,너는 문자 보고 그냥 바로 여기로 온 거야 -규민,성해은,Positive,Relationship,"규민이 성해은에게 관심을 보이며, 대화를 주도하고, 성해은에게 호감을 표현함"
SPEAKER_3,,아 진짜? -해은,성해은,Positive,Emotion,해은이 긍정적인 감정을 표현함
SPEAKER_1,,응응 -규민,정규민,neutral,response,규민에게 응답
SPEAKER_1,,안 봤다고 하더라고요. 저는 보고 와서 걔가 기다리고 있는 줄 알았어요. 아니 어떻게 진짜 안 보지? 그래도 봤으면 좀 더.. 규민이가 흔들렸을 수 있는데 저 이 추억 보면은.. 너무 아쉬웠어요. -해은,정규민,Negative,Regret,해은은 규민이가 안 봤다고 해서 아쉬움을 표현하고 있습니다.
SPEAKER_3,,추억 같은 거는 한번 보고 싶긴 했는데 조금은 조금은 흔들릴 수도 있을 거라 생각했는데 마음을 이미 알고 있었고 근데 이제 저는 그 마음과 같지 않았기 때문에 일단은 여지를 좀 덜 주고 싶었고요 -규민,성해은,Negative,Regret,"규민은 과거의 추억에 대해 이야기하며, 그 추억이 흔들릴 수 있다는 것을 언급합니다. 또한, 상대방의 마음을 알고 있었지만, 자신의 마음은 그렇지 않았기 때문에 여지를 덜 주고 싶었다고 말합니다."
SPEAKER_3,,그거 보고 왔구나? -규민,정규민,Positive,Reaction,규민이 보고 온 것에 대한 긍정적인 반응
SPEAKER_3,,ㅎㅎㅎㅎㅎ -해은,성해은,Positive,Emotion,웃음
SPEAKER_3,,수도꼭지 좀 잠궈봐. 물도 안 잠그고 나왔어. -규민,성해은,negative,request,"규민이 수도꼭지를 잠그지 않고 나왔다는 것을 언급하며, 수도꼭지를 잠그라는 요청을 합니다."
SPEAKER_7,,ㅎㅎㅎㅎㅎ 하! ㅎㅎㅎㅎㅎ -해은,성해은,Positive,Emotion,웃음
SPEAKER_1,,어제 이거.. 편지 같이 읽었잖아 엑스 속마음 확인할 수 있다고 -해은,성해은,긍정,편지,편지 같이 읽었잖아 엑스 속마음 확인할 수 있다고
SPEAKER_1,,나는.. 이러고 있었는데 나 안 볼래. 바로 이랬잖아. -해은,정규민,negative,breakup,"해은이 이별을 언급하며, 상대방에게 더 이상 만나지 않겠다는 의사를 표현함"
SPEAKER_9,,그렇게 바로 그랬나? -규민,성해은,negative,response,규민이 성해은에게 바로 그렇게 말했나?
SPEAKER_1,,끝나자마자 그렇게까지 바로 할 일이야? -해은,정규민,부정,질문,해은이 끝났다는 것에 대해 부정적인 감정을 표현함
SPEAKER_9,,아 그냥 -규민,정규민,negative,response,규민에 대한 부정적인 감정 표현
SPEAKER_1,,나 상처 받았었어. -해은,성해은,negative,emotion,상처
SPEAKER_3,,그랬어? -규민,성해은,neutral,response,규민이 성해은의 말에 동의하며 대답함
SPEAKER_1,,응. -해은,성해은,neutral,response,긍정적인 감정이나 호감이 명시적으로 드러나지 않은 중립적인 응답
SPEAKER_3,,굳이 안 봐도 될 것 같아서 나는 -규민,성해은,Negative,Regular,규민이 성해은에게 관심이 없다는 것을 암시적으로 표현함
SPEAKER_3,,왜? -해은,성해은,negative,emotion_polarity,"해은이 왜라는 질문을 던지며, 부정적인 감정을 드러내고 있습니다."
SPEAKER_3,,아니까 안 보고 싶었지 -규민,성해은,negative,negative,규민이 성해은에게 안 보고 싶었다고 말함
SPEAKER_3,,알아도 볼 수 있잖아 -해은,성해은,positive,emotion_polarity,"해은이 '알아도 볼 수 있잖아'라고 말하며, 상대방에게 긍정적인 감정을 표현하고 있습니다."
SPEAKER_3,,볼수있지.  -규민,성해은,positive,response,규민이 성해은에게 볼 수 있는지 물어봄
SPEAKER_1,,진짜 안 봤구나. 난 말만 그렇게 하고 문자 보냈을 줄 알았거든. -해은,정규민,Negative,Regret,해은이 문자 보내지 않은 것에 대한 후회
SPEAKER_1,,진짜 안 봤구나. -해은,정규민,Neutral,Reaction,해은이 상대방의 반응에 대해 언급함
SPEAKER_9,,뭘 보고 왔으려나? -규민,성해은,중립,질문,규민이 성해은에게 무엇을 보고 왔는지 물어봄
SPEAKER_1,,"우리 추억이 담겨있는 사진이나 물건들이나 그런 것들 다 담겨있는 방이 있었고, 그리고 두 번째에서는 너가 인터뷰 때 나에 대해서 한 말들 -해은",성해은,positive,memory,추억이 담긴 방과 인터뷰에서의 언급
SPEAKER_1,,영상을 본 거야? -규민,성해은,중립,질문,규민이 영상 시청 여부를 물어봄
SPEAKER_1,,"지금 내 눈앞에 있는 모습이랑 너무 다르게 행복했었더라고, 근데 너가 했던 아픈 말들도 남겨있더라. -해은",정규민,negative,emotion_polarity,해은이 과거에 행복했던 모습과 아픈 말들에 대한 언급
SPEAKER_7,,음.. -규민,정규민,neutral,음..,규민이 음..이라고 말함
SPEAKER_1,,거기서 틀고 왔구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 거기서 틀어놓고 -규민,정규민,Positive,Comedy,규민이 틀어놓은 음악에 대한 유쾌한 대화
SPEAKER_1,,나 잠긴 적이 없었어 알아? -해은,성해은,negative,emotion_polarity,"해은이 잠긴 적이 없다고 언급하며, 과거의 상처나 불안을 암시합니다."
SPEAKER_3,,뭐 모르지 -규민,정규민,중립,모르는 것,규민이 모르는 것을 물어봄
SPEAKER_1,,모르고 관심이 없는 것 같더라고 -해은,성해은,negative,emotion_polarity,모르고 관심이 없는 것 같더라고 -해은
SPEAKER_1,,너 왜 이렇게 나를 모른 척하냐? -해은,정규민,부정,질문,해은이 왜 자신을 모른 척하는지 묻는 질문
SPEAKER_1,,"아니, 모른 척 안 하고 싶었는데, -규민",성해은,Negative,Regret,"규민이 성해은에게 미안한 감정을 표현하며, 모른 척 안 하고 싶었다고 말합니다."
SPEAKER_1,,"너 나 다 같이 있을 때 시선도 안 주고, 그냥 모르는 사람보다도 못하게 나 대하잖아, -해은",정규민,negative,negative,"해은이 시선도 안 주고, 모르는 사람보다도 못하게 대하는 것에 대한 불만"
SPEAKER_1,,그냥 약간 안 친한 느낌으로 -규민,정규민,neutral,friendship,Just a slightly distant feeling -규민
SPEAKER_1,,티나 그렇게까지 나한테 거리를 둘 이유가 없었잖아. -해은,티나,부정,관계,해은이 티나에게 거리를 두는 것에 대한 불만
SPEAKER_3,,거리는 뒀지 뭐.. 그렇게 막 살갑게 할 수는 없었지 -규민,정규민,negative,relationship,거리 두기
SPEAKER_3,,신경은 쓰였어? -해은,성해은,negative,emotion_polarity,신경은 쓰였어?
SPEAKER_3,,신경 당연히 쓰이지 신경 쓰이니까 차갑게 못 하지.   -규민,성해은,Neutral,Regular,"규민은 상대방에게 신경을 쓰지만, 차갑게 대할 수 없다고 말합니다."
SPEAKER_3,,나 안 들어왔을 때 어땠어? -해은,정규민,positive,relationship,"해은이 들어왔을 때, 정규민은 그녀를 반갑게 맞이하고 대화를 시작했습니다."
SPEAKER_3,,다음 날도 안 들어오고 그 다음 날도 안 들어왔잖아. -해은,정규민,부정,관계,"해은이 상대방의 부재에 대해 언급하며, 상대방의 행동에 대한 불만이나 실망을 표현함"
SPEAKER_3,,"그래서 되게 궁금하긴 했어 언제 들어오는 거지 하면서, -규민",정규민,neutral,curiosity,규민이 언제 들어오는지 궁금해함
SPEAKER_3,,그게 원래 예정된 게 14일에 들어가는 거 였거든 -해은,성해은,Positive,Relationship,"해은이 원래 예정된 날짜에 대해 언급하며, 그 날짜에 대한 기대감을 표현함"
SPEAKER_3,,나도 너가 14일에 들어올 거라고 생각했었어. -규민,성해은,negative,Regret,규민이 14일에 들어올 거라고 생각했었어
SPEAKER_3,,진짜? -해은,성해은,Positive,Reaction,해은이 진짜라고 말하며 놀람을 표현함
SPEAKER_3,,야옹 내 생일이었잖아 그래가지고 그냥 내 생일 아는 사람이 한 명 들어오겠구나라고 생각했었어. -규민,성해은,긍정적,생일 축하,"규민이 자신의 생일을 언급하며, 생일 축하를 받는 것에 대한 기대감을 표현함"
SPEAKER_3,,안 들어와서 놀라게 됐었지. -규민,정규민,Positive,Surprise,규민이 안 들어와서 놀라게 됐었지.
SPEAKER_3,,같이 들어왔으면 달랐을 것 같은데 타이밍이 좀 늦었던 것 같아요. -규민,성해은,Negative,Regret,규민이 타이밍이 늦어서 아쉬움을 표현함
SPEAKER_3,,"혜은이가 제가 다른 사람이랑 잘 지내는 걸 보면서 더 그러는 것 같고, 저도 다른 사람이랑 잘 지내고 있는데, 혜은이가 그렇게 하니까 부담스럽고, 너는 선물도 사놓고 편지도 해놓고 있었으면 되게 서운했겠다.못들어가서. -규민",성해은,negative,relationship,"규민은 혜은이가 다른 사람과 잘 지내는 것을 보고 부담스러워하고, 규민이 선물과 편지를 준비했지만 혜은이가 들어가지 않아서 서운해합니다."
SPEAKER_9,,너무 아쉬웠지. 그냥 너한테. -해은,정규민,Negative,Regret,"해은이 아쉬움을 표현하며, 상대방에게 미안한 감정을 전달합니다."
SPEAKER_1,,선물이고 싶었어. -해은,정규민,Positive,Gift,해은이 선물을 주고 싶어하는 긍정적인 감정
SPEAKER_1,,"너가 반길진 모르지만, 그냥 너한테 선물처럼... 짜잔하고 기쁘게 나타나고 싶었어.-해은",정규민,긍정,감정 표현,해은이 반길만한 선물을 주고 싶어함
SPEAKER_1,,난 이 시간을 되게 기다렸거든. -해은,정규민,긍정,기대,해은이 이 시간을 기다렸다고 언급함
SPEAKER_1,,그게 딱 일주일 만에 오네. -해은,성해은,neutral,response,해은이 일주일 만에 돌아온 것에 대한 반응
SPEAKER_1,,너는 나랑 친해지려고 생각은 하고 있었어? -해은,정규민,Positive,Relationship,해은이 친해지려는 의도를 표현함
SPEAKER_3,,조금씩 -규민,정규민,긍정,조금씩,규민이 조금씩 다가오는 것을 느꼈다
SPEAKER_3,,조금씩 음. -해은,성해은,Neutral,Emotion,조금씩 음. -해은
SPEAKER_1,,진짜.. 안 우는 날이 없다. -해은,성해은,negative,emotion,해은은 자주 울어서 힘들어하고 있다.
SPEAKER_1,,"너는 모르고 알 길도 없고, 알려 하지도 않고 혼자 울고 있는 게 너무 외롭더라고. -해은",성해은,negative,emotion,해은은 혼자 울고 있는 외로움을 표현하고 있습니다.
SPEAKER_1,,"제가 계속 말했어요. 규민이는 얘기는 해주지 않아서 아쉬웠는데, 계속 손을 긋는 대답과 표정과 말투여서 말은 안했어요. 행복만은 안 했어. -해은",정규민,Negative,Regret,"규민이는 얘기는 해주지 않아서 아쉬웠는데, 계속 손을 긋는 대답과 표정과 말투여서 말은 안했어요. 행복만은 안 했어."
SPEAKER_1,,이제 내가 울어도 손을 뻗어주지 않네.-해은,성해은,negative,emotion_polarity,울음
SPEAKER_1,,"넌 지금도 그렇고, 지금까지도 그렇고, 나를 안 보내. -해은",정규민,negative,emotion_polarity,해은이 정규민에게 안 보내주는 것에 대한 부정적인 감정을 표현함
SPEAKER_3,,"그렇게 우는 어떡해 봐. 혜은이랑 계속 같이 있으면 아련한 눈빛 보내고, 막 계속 나 좀 봐줘 하는 게 너무 보여서 쉽지 않더라고요. 마음이 확실히 그냥 제가 누군가한테 호감이 지금 가니까 그런 해은이의 스탠스가 부담스러운 것 뿐이에요. -규민",성해은,negative,relationship,규민은 혜은이와의 관계에서 부담감을 느끼고 있다.
SPEAKER_3,,"안 울면 못 개, 안 울면 -규민",정규민,부정,울음,규민이 울지 말라고 말함
SPEAKER_3,,안 울면 본다니까 이제 안 우는 거야? -규민,성해은,negative,emotion_polarity,"규민이 성해은에게 울지 말라고 말하며, 감정적인 상황을 언급함"
SPEAKER_1,,응. 안 울잖아. -해은,성해은,positive,response,해은이 안 울어
SPEAKER_3,,진작 얘기할 걸 그랬네.,None,Negative,Regret,Speaker expresses regret for not having talked earlier
SPEAKER_1,,여기서 마음에 드는 사람은 있어? -해은,정규민,positive,relationship,해은이 마음에 드는 사람이 있는지 물어봄
SPEAKER_9,,그치 -규민,정규민,neutral,response,동의하는 발화
SPEAKER_1,,계속 문자 오잖아. 속마음 선택하는 거 음. 그래서 너가 계속 선택하지 않았다는 문자가 나한테 오잖아 ㅎㅎㅎㅎㅎ. -해은,성해은,neutral,text,계속 문자 오잖아. 속마음 선택하는 거 음. 그래서 너가 계속 선택하지 않았다는 문자가 나한테 오잖아 ㅎㅎㅎㅎㅎ.
SPEAKER_1,,내표는 어디로 갔을까? -해은,성해은,negative,emotion_polarity,내표는 어디로 갔을까?
SPEAKER_3,,어디로 갔을 것 같아? -규민,정규민,중립,질문,규민이 어디로 갔을 것 같은지 물어봄
SPEAKER_1,,살짝 말해도 돼? -해은,정규민,positive,initiative,해은이 대화를 주도하려는 적극적인 발화
SPEAKER_1,,아니 말 하지마 -규민,성해은,negative,negative,규민이 성해은에게 말을 하지 말라고 함
SPEAKER_1,,그래도 너는 첫 번째 데이트를 했던 사람한테 호감을 느끼고 그 마음이 변하지 않고 계속해서 가고 있지 않을까 생각은 해. -해은,정규민,positive,emotion_polarity,해은은 첫 번째 데이트를 했던 사람에 대한 호감이 변하지 않고 계속해서 가고 있다고 생각합니다.
SPEAKER_3,,그런 생각이 나를 올곧이 유지하는 사람 아니야. -규민,성해은,긍정,규민,그런 생각이 나를 올곧이 유지하는 사람 아니야.
SPEAKER_1,,그 표가... 항상 같은 곳일지 다른 곳일지 그것도 궁금하다. -해은,성해은,neutral,curiosity,해은이 표의 위치 변화에 대해 궁금해함
SPEAKER_1,,"근데 확실한 건 나한테는 단 하루도 보낸 적이 없고 앞으로도 보내지 않을 것이고, 이거는 뚜렷한 것 같아. -해은",정규민,부정,관계,"해은은 상대방과의 관계에 대해 언급하며, 상대방이 자신을 위해 시간을 보내지 않았다는 것을 강조합니다."
SPEAKER_9,,그치? -해은,성해은,Positive,Emotion,해은이 '그치?'라고 말하며 긍정적인 감정을 표현함
SPEAKER_9,,사실 저는 굉장히 달갑지 않은 상황이었죠. -규민,성해은,negative,negative,규민은 달갑지 않은 상황에 대해 이야기합니다.
SPEAKER_3,,근데 어쨌든 지금 제가 더 신경이 쓰이고 더 마음이 가는 거는 해은이는 아니거든요. -규민,성해은,negative,relationship,규민은 해은이에게 더 관심이 없다고 말합니다.
SPEAKER_3,,"그래서 저는 최대한 제가 신경을 안 쓰는 게, 제가 지금 마음을 주고 있는 사람한테도 맞다고 생각을 하거든요. -규민",성해은,positive,relationship,규민이 현재 마음을 주고 있는 사람에게 신경을 쓰지 않는 것이 좋다고 생각함
SPEAKER_1,,여기서 인기도 되게 많으신 것 같던데 -해은,성해은,positive,popularity,해은이 인기도 많다고 언급함
SPEAKER_1,,인기없어 -규민,정규민,negative,negative,규민이 인기없다고 말함
SPEAKER_1,,나 입주한 바로 다음날 월요일에 너가 데이트 나갔잖아. -해은,정규민,부정,관계,"해은이 입주한 날에 정규민이 데이트를 나갔다는 것을 언급하며, 이로 인해 해은이 상처받거나 불안해하는 감정을 표현함"
SPEAKER_1,,"그냥 그게 되게 너무 처음 보는 장면이고 모습이라서, 음.. -해은",성해은,positive,emotion_polarity,해은이 처음 보는 장면과 모습에 대해 긍정적인 감정을 표현함
SPEAKER_1,,난 그 테마가 뭔지 알고 있었어. 너의 테마가 -해은,성해은,positive,theme,I knew the theme was -해은
SPEAKER_1,,"아, 그래? -규민",정규민,neutral,response,"규민이 아, 그래? 라고 대답함"
SPEAKER_1,,"가는 모습을 지켜볼 수 밖에 없는 아무 말 할 수 없는 나도 슬펐고, 너무 내가 무력해지더라고. -해은",정규민,negative,emotion,해은은 무력함을 느끼고 슬퍼합니다.
SPEAKER_1,,"재밌었어, 그래서? -해은",성해은,Positive,Emotion,"재밌었어, 그래서?"
SPEAKER_1,,그때? -규민,성해은,negative,relationship,"규민이 과거의 관계에 대해 언급하며, 과거의 상처나 미련을 드러내는 발화"
SPEAKER_1,,나랑 갔던.. -해은,성해은,Positive,Relationship,Speaker 1 expresses a positive sentiment about a past event with Speaker 2.
SPEAKER_3,,갔었던 데잖아 -해은,성해은,positive,response,해은이 이전에 갔던 장소에 대한 언급
SPEAKER_1,,토킹룸에서부터 되게 절망적이었어.-해은,성해은,절망적,토킹룸,토킹룸에서부터 되게 절망적이었어.
SPEAKER_1,,"한 사람이 끝나니까, 난 집에 갈 줄 알았는데, 두 번째 시작됩니다. 이렇게 해서 또 마음이 무너졌었던 것 같아요.-해은",성해은,negative,emotion,해은은 두 번째 시작에 대한 실망과 마음의 무너짐을 표현합니다.
SPEAKER_3,,"그냥 다들 나랑 얘기를 안 해봐서, 얘 얘기가 하고 싶었나봐, -해은",성해은,negative,emotion_polarity,해은이 대화에 대한 갈망을 표현함
SPEAKER_3,,데이트할 때 여자들이 토킹룸 얘기 안했어? -해은,성해은,긍정,데이트,데이트할 때 여자들이 토킹룸 얘기 안했어?
SPEAKER_1,,응 뭐 그런건 못 들었어 -규민,성해은,negative,response,"규민이 성해은의 말에 대한 응답으로, 성해은이 말한 내용을 듣지 못했다고 말합니다."
SPEAKER_13,,내가 다 거짓만 -해은,성해은,negative,Emotion,거짓말에 대한 부정적인 감정 표현
SPEAKER_3,,"아, 그런 거 들었지.  -규민",정규민,neutral,response,"규민이 아, 그런 거 들었지라고 말함"
SPEAKER_3,,"아, 그래? 어떻게 들었... -해은",성해은,neutral,response,"해은이 대화에 참여하며, 이전 대화에 대한 응답을 합니다."
SPEAKER_3,,여사친이 많고.. -규민,정규민,negative,friendship,여사친이 많고..
SPEAKER_1,,영향이 있었군! -해은,성해은,긍정,감정 표현,해은이 긍정적인 감정을 표현함
SPEAKER_3,,"1년 동안 연애했고, 뭐 이런 거 들었지. -규민",정규민,긍정,연애,"1년 동안 연애했고, 뭐 이런 거 들었지."
SPEAKER_3,,그래? 너 아니야 했어? -해은,성해은,negative,emotion_polarity,해은이 화를 내며 '그래? 너 아니야 했어?'라고 말했다.
SPEAKER_1,,그냥 너가 잘못된 정보를 많이 들었을 수도 있다 그랬지 -규민,성해은,negative,Regular,규민이 성해은에게 잘못된 정보를 들었을 수도 있다고 말함
SPEAKER_5,,그래. 그런 거 왜 말해? -해은,성해은,negative,emotion_polarity,해은이 화를 내며 왜 그런 말을 하는지 물어봅니다.
SPEAKER_3,,말해줄 수 있지 -규민,성해은,긍정,관계,규민이 성해은에게 말해주는 내용
SPEAKER_3,,왜 말하냐? -해은,정규민,negative,emotion_polarity,해은이 정규민에게 왜 말하냐는 질문을 던졌다.
SPEAKER_3,,너한테 얘기했으니까 -규민,정규민,긍정,관계 형성,규민에게 관심을 표현하고 대화를 주도하려는 적극적인 발화
SPEAKER_5,,그걸 또 해명하고 싶었나 보다? -해은,성해은,Neutral,Explanation,해명은 필요 없어
SPEAKER_3,,왜 1년이라 했어? -규민,성해은,negative,relationship,규민이 성해은에게 1년이라는 시간 제한을 둔 이유에 대해 질문함
SPEAKER_5,,"절대 지켜, 6년. -해은",정규민,긍정,드라마,해은이 6년 동안의 관계를 지키기 위해 다짐하는 말
SPEAKER_3,,"그 사실을 절대 알리고 싶지 않았어, -해은",성해은,negative,emotion_polarity,"그 사실을 절대 알리고 싶지 않았어, -해은"
SPEAKER_3,,오히려 6년 연애했다고 하면 그 사람들이 내가 낄 자리 없겠다고 생각할 수도 있지 않아? -규민,성해은,negative,relationship,규민이 6년 연애했다고 하면 사람들이 자신을 배제할 수 있다는 걱정을 표현함
SPEAKER_5,,그냥 장기 연애를 했던 사람으로서 보면 너를 더 좋게 볼 것 같았어. 나중에 X가 밝혀지면 우리의 시간들을 얘기해도 나쁘지 않으니까 근데 나는 진짜 행복했던 게 뭔지 알아? 어제 너가 스크램블에게 해준 거 먹을 수 있었을 때 진짜 행복했어. -해은,정규민,Positive,Relationship,The speaker expresses happiness and gratitude for a shared meal with the listener.
SPEAKER_14,,아 진짜? -규민,성해은,negative,response,규민이 성해은의 말에 부정적으로 반응함
SPEAKER_5,,맛있다고 너한테 말할 수 있는 게 행복했어. -해은,정규민,Positive,Positive,해은이 맛있다고 말하며 행복해함
SPEAKER_14,,계란 먹을래? -규민,성해은,positive,food,규민이 계란을 먹자고 제안함
SPEAKER_14,,나 계란 진짜 좋아하는데 -해은,성해은,positive,food,해은이 계란을 좋아한다고 언급함
SPEAKER_12,,나중에 아침 해드릴게요 -규민,정규민,positive,response,규민이 나중에 아침을 해준다는 긍정적인 응답
SPEAKER_12,,계란후라이요! -해은,성해은,positive,food,해은이 계란후라이를 좋아한다고 언급함
SPEAKER_12,,"저 스크램블 에그, 프라이, 찜 다 해주세요 -해은",성해은,긍정,요청,"스크램블 에그, 프라이, 찜을 해달라는 요청"
SPEAKER_12,,우와!,None,긍정,감탄,감탄
SPEAKER_12,,진짜 진짜 진짜 멋있겠다 대박이다. 내가 처음 봐 진짜 진짜 진짜 맛있겠다. -해은,정규민,긍정적,감정 표현,해은이 음식에 대한 긍정적인 감정을 표현함
SPEAKER_3,,계란 엄청 좋아했지? -규민,정규민,positive,food,규민이 계란을 좋아한다고 언급함
SPEAKER_5,,계란을 먹어서라기보다 맛있다고 너한테 말을 할 수 있어서 행복했다고 응. 그걸 네가 들어줘서 좋았다고. -해은,정규민,긍정적,감정 표현,"해은이 계란을 먹어서라기보다 맛있다고 말하며 행복감을 표현하고, 그 말을 들어준 상대방에게 감사의 마음을 전합니다."
SPEAKER_3,,왜냐면 너가 지금까지 계속 나를 피했던 게 -해은,성해은,negative,emotion_polarity,피하는 행동에 대한 불만
SPEAKER_3,,아침에 일찍 일어나면 계란 같이 해줄게. -규민,성해은,긍정적,아침 식사 제안,규민이 아침에 일찍 일어나면 계란을 해줄 것을 제안함
SPEAKER_5,,꼭 해줘. -해은,정규민,positive,request,해은이 상대방에게 부탁을 하고 있다.
SPEAKER_3,,근데 못 일어날 거잖아. -규민,성해은,negative,response,규민이 일어나지 못할 것이라는 부정적인 감정을 표현함
SPEAKER_5,,어. -해은,성해은,Neutral,Greeting,Greeting
SPEAKER_3,,그럼 못 먹는 거지. -규민,성해은,Negative,Regret,규민이 못 먹는 것에 대한 후회
SPEAKER_5,,남겨줘. -해은,정규민,긍정,감정 표현,"해은이 '남겨줘'라고 말하며, 상대방에게 자신의 감정을 표현하고 있습니다."
SPEAKER_3,,응? -규민,성해은,neutral,response,규민이 성해은에게 응답함
SPEAKER_5,,남겨줘. -해은,정규민,negative,emotion_polarity,"해은이 정규민에게 '남겨줘'라고 말하며, 이별에 대한 상처와 미련을 드러냅니다."
SPEAKER_3,,그럼 맛 없어서 안 돼. -규민,성해은,negative,food,규민이 맛 없는 음식에 대해 불평함
SPEAKER_5,,식은 계란도 맛있어 -해은,성해은,positive,food,식은 계란도 맛있어
SPEAKER_5,,너가 해먹어 -규민,성해은,긍정,규민,규민이 해먹어 달라고 부탁함
SPEAKER_5,,너가 진짜 잘하잖아. -해은,정규민,Positive,Compliment,해은이 상대방의 능력을 칭찬함
